Email,FirstName,LastName,pid,surveytype,surverydate,question,answer,sid
ariane.panetier@contoso.com,Ariane,Panetier,5555,Move-in,2013-01-04,Overall Satisfaction,2,5538
ariane.panetier@contoso.com,Ariane,Panetier,5555,Move-in,2013-01-04,Ease of process,2,5539
ariane.panetier@contoso.com,Ariane,Panetier,5555,Move-in,2013-01-04,Staff Communication,0,5540
ariane.panetier@contoso.com,Ariane,Panetier,5555,Move-in,2013-01-04,Staff Professionalism,0,5541
ariane.panetier@contoso.com,Ariane,Panetier,5555,Move-in,2013-01-04,Staff Courtesy,2,5542
claude.beaulieu@contoso2.com,Claude,Be,5555,Move-in,2021-10-16,Overall Satisfaction,3,5543
claude.beaulieu@contoso2.com,Claude,Be,5555,Move-in,2021-10-16,Ease of process,3,5544
claude.beaulieu@contoso2.com,Claude,Be,5555,Move-in,2021-10-16,Staff Communication,1,5545
claude.beaulieu@contoso2.com,Claude,Be,5555,Move-in,2021-10-16,Staff Professionalism,3,5546
claude.beaulieu@contoso2.com,Claude,Be,5555,Move-in,2021-10-16,Staff Courtesy,1,5547
charlie.guibord@contoso.com,Charlie,Guibord,5555,Move-in,2013-03-19,Overall Satisfaction,3,5548
charlie.guibord@contoso.com,Charlie,Guibord,5555,Move-in,2013-03-19,Ease of process,5,5549
charlie.guibord@contoso.com,Charlie,Guibord,5555,Move-in,2013-03-19,Staff Communication,3,5550
charlie.guibord@contoso.com,Charlie,Guibord,5555,Move-in,2013-03-19,Staff Professionalism,3,5551
charlie.guibord@contoso.com,Charlie,Guibord,5555,Move-in,2013-03-19,Staff Courtesy,3,5552
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Overall Satisfaction,3,5553
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Management Communication,3,5554
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Management Professionalism,3,5555
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Management Courtesy,5,5556
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Management Problem Resolution,3,5557
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Maintenance Overall Satisfaction,5,5558
charlie.guibord@contoso.com,Charlie,Guibord,5555,Renewal,2013-03-19,Condition of Property,5,5559
david.paulet@contoso.com,David,Paulet,5555,Move-in,2015-09-07,Overall Satisfaction,4,5560
david.paulet@contoso.com,David,Paulet,5555,Move-in,2015-09-07,Ease of process,2,5561
david.paulet@contoso.com,David,Paulet,5555,Move-in,2015-09-07,Staff Communication,2,5562
david.paulet@contoso.com,David,Paulet,5555,Move-in,2015-09-07,Staff Professionalism,4,5563
david.paulet@contoso.com,David,Paulet,5555,Move-in,2015-09-07,Staff Courtesy,4,5564
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Overall Satisfaction,2,5565
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Management Communication,4,5566
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Management Professionalism,2,5567
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Management Courtesy,2,5568
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Management Problem Resolution,2,5569
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Maintenance Overall Satisfaction,4,5570
david.paulet@contoso.com,David,Paulet,5555,Renewal,2015-09-07,Condition of Property,4,5571
luc.lacombe@contoso2.com,Luc,La,5555,Move-in,2020-06-14,Overall Satisfaction,3,5572
luc.lacombe@contoso2.com,Luc,La,5555,Move-in,2020-06-14,Ease of process,3,5573
luc.lacombe@contoso2.com,Luc,La,5555,Move-in,2020-06-14,Staff Communication,1,5574
luc.lacombe@contoso2.com,Luc,La,5555,Move-in,2020-06-14,Staff Professionalism,3,5575
luc.lacombe@contoso2.com,Luc,La,5555,Move-in,2020-06-14,Staff Courtesy,3,5576
maurice.boule@contoso.com,Maurice,Boule,5555,Move-in,2010-07-31,Overall Satisfaction,4,5577
maurice.boule@contoso.com,Maurice,Boule,5555,Move-in,2010-07-31,Ease of process,2,5578
maurice.boule@contoso.com,Maurice,Boule,5555,Move-in,2010-07-31,Staff Communication,4,5579
maurice.boule@contoso.com,Maurice,Boule,5555,Move-in,2010-07-31,Staff Professionalism,2,5580
maurice.boule@contoso.com,Maurice,Boule,5555,Move-in,2010-07-31,Staff Courtesy,4,5581
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Move-in,2018-03-23,Overall Satisfaction,4,5582
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Move-in,2018-03-23,Ease of process,2,5583
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Move-in,2018-03-23,Staff Communication,4,5584
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Move-in,2018-03-23,Staff Professionalism,4,5585
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Move-in,2018-03-23,Staff Courtesy,4,5586
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Overall Satisfaction,4,5587
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Management Communication,4,5588
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Management Professionalism,2,5589
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Management Courtesy,4,5590
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Management Problem Resolution,4,5591
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Maintenance Overall Satisfaction,2,5592
dominique.dutertre@contoso.com,Dominique,Dutertre,5555,Renewal,2018-03-23,Condition of Property,2,5593
sacha.belisle@contoso2.com,Sacha,Be,5555,Move-in,2021-09-18,Overall Satisfaction,4,5594
sacha.belisle@contoso2.com,Sacha,Be,5555,Move-in,2021-09-18,Ease of process,2,5595
sacha.belisle@contoso2.com,Sacha,Be,5555,Move-in,2021-09-18,Staff Communication,2,5596
sacha.belisle@contoso2.com,Sacha,Be,5555,Move-in,2021-09-18,Staff Professionalism,4,5597
sacha.belisle@contoso2.com,Sacha,Be,5555,Move-in,2021-09-18,Staff Courtesy,2,5598
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Overall Satisfaction,2,5599
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Management Communication,4,5600
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Management Professionalism,4,5601
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Management Courtesy,4,5602
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Management Problem Resolution,4,5603
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Maintenance Overall Satisfaction,2,5604
sacha.belisle@contoso2.com,Sacha,Be,5555,Renewal,2021-09-18,Condition of Property,2,5605
nicoletta.guibord@contoso2.com,Nicoletta,Gu,5555,Move-in,2016-08-09,Overall Satisfaction,4,5606
nicoletta.guibord@contoso2.com,Nicoletta,Gu,5555,Move-in,2016-08-09,Ease of process,4,5607
nicoletta.guibord@contoso2.com,Nicoletta,Gu,5555,Move-in,2016-08-09,Staff Communication,4,5608
nicoletta.guibord@contoso2.com,Nicoletta,Gu,5555,Move-in,2016-08-09,Staff Professionalism,2,5609
nicoletta.guibord@contoso2.com,Nicoletta,Gu,5555,Move-in,2016-08-09,Staff Courtesy,4,5610
camille.nicole@contoso.com,Camille,Nicole,5555,Move-in,2018-12-23,Overall Satisfaction,2,5611
camille.nicole@contoso.com,Camille,Nicole,5555,Move-in,2018-12-23,Ease of process,0,5612
camille.nicole@contoso.com,Camille,Nicole,5555,Move-in,2018-12-23,Staff Communication,0,5613
camille.nicole@contoso.com,Camille,Nicole,5555,Move-in,2018-12-23,Staff Professionalism,2,5614
camille.nicole@contoso.com,Camille,Nicole,5555,Move-in,2018-12-23,Staff Courtesy,2,5615
ariane.meyer@contoso.com,Ariane,Meyer,5555,Move-in,2022-02-07,Overall Satisfaction,1,5616
ariane.meyer@contoso.com,Ariane,Meyer,5555,Move-in,2022-02-07,Ease of process,1,5617
ariane.meyer@contoso.com,Ariane,Meyer,5555,Move-in,2022-02-07,Staff Communication,3,5618
ariane.meyer@contoso.com,Ariane,Meyer,5555,Move-in,2022-02-07,Staff Professionalism,3,5619
ariane.meyer@contoso.com,Ariane,Meyer,5555,Move-in,2022-02-07,Staff Courtesy,3,5620
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Overall Satisfaction,1,5621
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Management Communication,3,5622
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Management Professionalism,1,5623
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Management Courtesy,3,5624
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Management Problem Resolution,3,5625
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Maintenance Overall Satisfaction,3,5626
ariane.meyer@contoso.com,Ariane,Meyer,5555,Renewal,2022-02-07,Condition of Property,1,5627
claude.aupry@contoso.com,Claude,Aupry,5555,Move-in,2010-09-13,Overall Satisfaction,4,5628
claude.aupry@contoso.com,Claude,Aupry,5555,Move-in,2010-09-13,Ease of process,4,5629
claude.aupry@contoso.com,Claude,Aupry,5555,Move-in,2010-09-13,Staff Communication,2,5630
claude.aupry@contoso.com,Claude,Aupry,5555,Move-in,2010-09-13,Staff Professionalism,4,5631
claude.aupry@contoso.com,Claude,Aupry,5555,Move-in,2010-09-13,Staff Courtesy,4,5632
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Move-in,2020-07-23,Overall Satisfaction,2,5633
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Move-in,2020-07-23,Ease of process,2,5634
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Move-in,2020-07-23,Staff Communication,2,5635
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Move-in,2020-07-23,Staff Professionalism,0,5636
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Move-in,2020-07-23,Staff Courtesy,2,5637
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Overall Satisfaction,2,5638
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Management Communication,0,5639
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Management Professionalism,2,5640
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Management Courtesy,2,5641
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Management Problem Resolution,0,5642
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Maintenance Overall Satisfaction,0,5643
leslie.pelletier@contoso.com,Leslie,Pelletier,5555,Renewal,2020-07-23,Condition of Property,2,5644
celtia.anes@contoso.com,Celtia,Anes,5555,Move-in,2014-05-08,Overall Satisfaction,1,5645
celtia.anes@contoso.com,Celtia,Anes,5555,Move-in,2014-05-08,Ease of process,1,5646
celtia.anes@contoso.com,Celtia,Anes,5555,Move-in,2014-05-08,Staff Communication,1,5647
celtia.anes@contoso.com,Celtia,Anes,5555,Move-in,2014-05-08,Staff Professionalism,1,5648
celtia.anes@contoso.com,Celtia,Anes,5555,Move-in,2014-05-08,Staff Courtesy,3,5649
brais.verdiñas@contoso2.com,Brais,Ve,5555,Move-in,2022-03-04,Overall Satisfaction,2,5650
brais.verdiñas@contoso2.com,Brais,Ve,5555,Move-in,2022-03-04,Ease of process,2,5651
brais.verdiñas@contoso2.com,Brais,Ve,5555,Move-in,2022-03-04,Staff Communication,4,5652
brais.verdiñas@contoso2.com,Brais,Ve,5555,Move-in,2022-03-04,Staff Professionalism,4,5653
brais.verdiñas@contoso2.com,Brais,Ve,5555,Move-in,2022-03-04,Staff Courtesy,2,5654
olalla.romeu@contoso.com,Olalla,Romeu,5555,Move-in,2012-01-06,Overall Satisfaction,3,5655
olalla.romeu@contoso.com,Olalla,Romeu,5555,Move-in,2012-01-06,Ease of process,3,5656
olalla.romeu@contoso.com,Olalla,Romeu,5555,Move-in,2012-01-06,Staff Communication,1,5657
olalla.romeu@contoso.com,Olalla,Romeu,5555,Move-in,2012-01-06,Staff Professionalism,3,5658
olalla.romeu@contoso.com,Olalla,Romeu,5555,Move-in,2012-01-06,Staff Courtesy,1,5659
noa.ervello@contoso.com,Noa,Ervello,5555,Move-in,2020-09-04,Overall Satisfaction,3,5660
noa.ervello@contoso.com,Noa,Ervello,5555,Move-in,2020-09-04,Ease of process,5,5661
noa.ervello@contoso.com,Noa,Ervello,5555,Move-in,2020-09-04,Staff Communication,3,5662
noa.ervello@contoso.com,Noa,Ervello,5555,Move-in,2020-09-04,Staff Professionalism,3,5663
noa.ervello@contoso.com,Noa,Ervello,5555,Move-in,2020-09-04,Staff Courtesy,5,5664
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Overall Satisfaction,3,5665
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Management Communication,3,5666
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Management Professionalism,5,5667
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Management Courtesy,5,5668
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Management Problem Resolution,3,5669
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Maintenance Overall Satisfaction,3,5670
noa.ervello@contoso.com,Noa,Ervello,5555,Renewal,2020-09-04,Condition of Property,3,5671
antía.sixirei@contoso2.com,Antía,Si,5555,Move-in,2021-04-03,Overall Satisfaction,3,5672
antía.sixirei@contoso2.com,Antía,Si,5555,Move-in,2021-04-03,Ease of process,1,5673
antía.sixirei@contoso2.com,Antía,Si,5555,Move-in,2021-04-03,Staff Communication,3,5674
antía.sixirei@contoso2.com,Antía,Si,5555,Move-in,2021-04-03,Staff Professionalism,3,5675
antía.sixirei@contoso2.com,Antía,Si,5555,Move-in,2021-04-03,Staff Courtesy,3,5676
sabela.veloso@contoso.com,Sabela,Veloso,5555,Move-in,2010-08-19,Overall Satisfaction,3,5677
sabela.veloso@contoso.com,Sabela,Veloso,5555,Move-in,2010-08-19,Ease of process,5,5678
sabela.veloso@contoso.com,Sabela,Veloso,5555,Move-in,2010-08-19,Staff Communication,5,5679
sabela.veloso@contoso.com,Sabela,Veloso,5555,Move-in,2010-08-19,Staff Professionalism,3,5680
sabela.veloso@contoso.com,Sabela,Veloso,5555,Move-in,2010-08-19,Staff Courtesy,5,5681
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Overall Satisfaction,5,5682
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Management Communication,5,5683
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Management Professionalism,5,5684
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Management Courtesy,3,5685
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Management Problem Resolution,3,5686
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Maintenance Overall Satisfaction,5,5687
sabela.veloso@contoso.com,Sabela,Veloso,5555,Renewal,2010-08-19,Condition of Property,5,5688
marcos.amboade@contoso.com,Marcos,Amboade,5555,Move-in,2011-10-08,Overall Satisfaction,2,5689
marcos.amboade@contoso.com,Marcos,Amboade,5555,Move-in,2011-10-08,Ease of process,0,5690
marcos.amboade@contoso.com,Marcos,Amboade,5555,Move-in,2011-10-08,Staff Communication,0,5691
marcos.amboade@contoso.com,Marcos,Amboade,5555,Move-in,2011-10-08,Staff Professionalism,0,5692
marcos.amboade@contoso.com,Marcos,Amboade,5555,Move-in,2011-10-08,Staff Courtesy,0,5693
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Overall Satisfaction,0,5694
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Management Communication,2,5695
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Management Professionalism,2,5696
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Management Courtesy,0,5697
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Management Problem Resolution,2,5698
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Maintenance Overall Satisfaction,2,5699
marcos.amboade@contoso.com,Marcos,Amboade,5555,Renewal,2011-10-08,Condition of Property,0,5700
tegra.núnez@contoso2.com,Tegra,Nú,5555,Move-in,2019-04-29,Overall Satisfaction,3,5701
tegra.núnez@contoso2.com,Tegra,Nú,5555,Move-in,2019-04-29,Ease of process,1,5702
tegra.núnez@contoso2.com,Tegra,Nú,5555,Move-in,2019-04-29,Staff Communication,3,5703
tegra.núnez@contoso2.com,Tegra,Nú,5555,Move-in,2019-04-29,Staff Professionalism,3,5704
tegra.núnez@contoso2.com,Tegra,Nú,5555,Move-in,2019-04-29,Staff Courtesy,3,5705
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Overall Satisfaction,1,5706
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Management Communication,3,5707
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Management Professionalism,3,5708
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Management Courtesy,3,5709
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Management Problem Resolution,3,5710
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Maintenance Overall Satisfaction,3,5711
tegra.núnez@contoso2.com,Tegra,Nú,5555,Renewal,2019-04-29,Condition of Property,3,5712
iago.peirallo@contoso.com,Iago,Peirallo,5555,Move-in,2010-12-28,Overall Satisfaction,4,5713
iago.peirallo@contoso.com,Iago,Peirallo,5555,Move-in,2010-12-28,Ease of process,4,5714
iago.peirallo@contoso.com,Iago,Peirallo,5555,Move-in,2010-12-28,Staff Communication,4,5715
iago.peirallo@contoso.com,Iago,Peirallo,5555,Move-in,2010-12-28,Staff Professionalism,4,5716
iago.peirallo@contoso.com,Iago,Peirallo,5555,Move-in,2010-12-28,Staff Courtesy,2,5717
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Overall Satisfaction,2,5718
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Management Communication,4,5719
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Management Professionalism,4,5720
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Management Courtesy,4,5721
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Management Problem Resolution,2,5722
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Maintenance Overall Satisfaction,4,5723
iago.peirallo@contoso.com,Iago,Peirallo,5555,Renewal,2010-12-28,Condition of Property,4,5724
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Move-in,2016-12-16,Overall Satisfaction,2,5725
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Move-in,2016-12-16,Ease of process,2,5726
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Move-in,2016-12-16,Staff Communication,2,5727
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Move-in,2016-12-16,Staff Professionalism,2,5728
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Move-in,2016-12-16,Staff Courtesy,0,5729
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Overall Satisfaction,0,5730
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Management Communication,2,5731
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Management Professionalism,0,5732
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Management Courtesy,0,5733
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Management Problem Resolution,0,5734
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Maintenance Overall Satisfaction,2,5735
martiño.arxíz@contoso2.com,Martiño,Ar,5555,Renewal,2016-12-16,Condition of Property,0,5736
breixo.galáns@contoso.com,Breixo,Galáns,5555,Move-in,2020-06-06,Overall Satisfaction,5,5737
breixo.galáns@contoso.com,Breixo,Galáns,5555,Move-in,2020-06-06,Ease of process,5,5738
breixo.galáns@contoso.com,Breixo,Galáns,5555,Move-in,2020-06-06,Staff Communication,5,5739
breixo.galáns@contoso.com,Breixo,Galáns,5555,Move-in,2020-06-06,Staff Professionalism,3,5740
breixo.galáns@contoso.com,Breixo,Galáns,5555,Move-in,2020-06-06,Staff Courtesy,5,5741
iria.xamardo@contoso.com,Iria,Xamardo,5555,Move-in,2022-03-26,Overall Satisfaction,0,5742
iria.xamardo@contoso.com,Iria,Xamardo,5555,Move-in,2022-03-26,Ease of process,2,5743
iria.xamardo@contoso.com,Iria,Xamardo,5555,Move-in,2022-03-26,Staff Communication,0,5744
iria.xamardo@contoso.com,Iria,Xamardo,5555,Move-in,2022-03-26,Staff Professionalism,0,5745
iria.xamardo@contoso.com,Iria,Xamardo,5555,Move-in,2022-03-26,Staff Courtesy,2,5746
xurxo.golán@contoso2.com,Xurxo,Go,5555,Move-in,2014-02-07,Overall Satisfaction,3,5747
xurxo.golán@contoso2.com,Xurxo,Go,5555,Move-in,2014-02-07,Ease of process,1,5748
xurxo.golán@contoso2.com,Xurxo,Go,5555,Move-in,2014-02-07,Staff Communication,1,5749
xurxo.golán@contoso2.com,Xurxo,Go,5555,Move-in,2014-02-07,Staff Professionalism,3,5750
xurxo.golán@contoso2.com,Xurxo,Go,5555,Move-in,2014-02-07,Staff Courtesy,1,5751
uxía.feal@contoso.com,Uxía,Feal,5555,Move-in,2020-04-21,Overall Satisfaction,2,5752
uxía.feal@contoso.com,Uxía,Feal,5555,Move-in,2020-04-21,Ease of process,0,5753
uxía.feal@contoso.com,Uxía,Feal,5555,Move-in,2020-04-21,Staff Communication,0,5754
uxía.feal@contoso.com,Uxía,Feal,5555,Move-in,2020-04-21,Staff Professionalism,0,5755
uxía.feal@contoso.com,Uxía,Feal,5555,Move-in,2020-04-21,Staff Courtesy,2,5756
koba.tsiklauri@contoso.com,Koba,Tsiklauri,5555,Move-in,2019-01-06,Overall Satisfaction,1,5757
koba.tsiklauri@contoso.com,Koba,Tsiklauri,5555,Move-in,2019-01-06,Ease of process,3,5758
koba.tsiklauri@contoso.com,Koba,Tsiklauri,5555,Move-in,2019-01-06,Staff Communication,1,5759
koba.tsiklauri@contoso.com,Koba,Tsiklauri,5555,Move-in,2019-01-06,Staff Professionalism,3,5760
koba.tsiklauri@contoso.com,Koba,Tsiklauri,5555,Move-in,2019-01-06,Staff Courtesy,3,5761
inga.gelashvili@contoso2.com,Inga,Ge,5555,Move-in,2020-02-09,Overall Satisfaction,1,5762
inga.gelashvili@contoso2.com,Inga,Ge,5555,Move-in,2020-02-09,Ease of process,1,5763
inga.gelashvili@contoso2.com,Inga,Ge,5555,Move-in,2020-02-09,Staff Communication,3,5764
inga.gelashvili@contoso2.com,Inga,Ge,5555,Move-in,2020-02-09,Staff Professionalism,1,5765
inga.gelashvili@contoso2.com,Inga,Ge,5555,Move-in,2020-02-09,Staff Courtesy,1,5766
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Move-in,2015-09-20,Overall Satisfaction,1,5767
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Move-in,2015-09-20,Ease of process,1,5768
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Move-in,2015-09-20,Staff Communication,3,5769
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Move-in,2015-09-20,Staff Professionalism,3,5770
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Move-in,2015-09-20,Staff Courtesy,3,5771
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Overall Satisfaction,1,5772
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Management Communication,1,5773
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Management Professionalism,1,5774
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Management Courtesy,1,5775
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Management Problem Resolution,1,5776
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Maintenance Overall Satisfaction,1,5777
levan.kavtaradze@contoso.com,Levan,Kavtaradze,5555,Renewal,2015-09-20,Condition of Property,3,5778
nino.kapanadze@contoso.com,Nino,Kapanadze,5555,Move-in,2021-04-05,Overall Satisfaction,0,5779
nino.kapanadze@contoso.com,Nino,Kapanadze,5555,Move-in,2021-04-05,Ease of process,2,5780
nino.kapanadze@contoso.com,Nino,Kapanadze,5555,Move-in,2021-04-05,Staff Communication,2,5781
nino.kapanadze@contoso.com,Nino,Kapanadze,5555,Move-in,2021-04-05,Staff Professionalism,2,5782
nino.kapanadze@contoso.com,Nino,Kapanadze,5555,Move-in,2021-04-05,Staff Courtesy,0,5783
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Move-in,2014-04-29,Overall Satisfaction,2,5784
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Move-in,2014-04-29,Ease of process,4,5785
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Move-in,2014-04-29,Staff Communication,4,5786
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Move-in,2014-04-29,Staff Professionalism,2,5787
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Move-in,2014-04-29,Staff Courtesy,4,5788
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Overall Satisfaction,2,5789
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Management Communication,4,5790
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Management Professionalism,2,5791
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Management Courtesy,2,5792
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Management Problem Resolution,4,5793
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Maintenance Overall Satisfaction,4,5794
khatuna.bakuradze@contoso.com,Khatuna,Bakuradze,5555,Renewal,2014-04-29,Condition of Property,4,5795
maya.lominadze@contoso.com,Maya,Lominadze,5555,Move-in,2018-10-17,Overall Satisfaction,0,5796
maya.lominadze@contoso.com,Maya,Lominadze,5555,Move-in,2018-10-17,Ease of process,0,5797
maya.lominadze@contoso.com,Maya,Lominadze,5555,Move-in,2018-10-17,Staff Communication,2,5798
maya.lominadze@contoso.com,Maya,Lominadze,5555,Move-in,2018-10-17,Staff Professionalism,2,5799
maya.lominadze@contoso.com,Maya,Lominadze,5555,Move-in,2018-10-17,Staff Courtesy,2,5800
tamar.bakhtadze@contoso.com,Tamar,Bakhtadze,5555,Move-in,2021-04-20,Overall Satisfaction,0,5801
